prd_+4	0.350453	0.338171	0.326922	0.311142	0.298078	0.289429	0.284152	0.276846	0.275393	0.267346	0.264847	0.261292	0.258198	0.257736	0.257364	0.260178	0.255919	0.26445	0.261574	0.260423	0.25889	0.262603	0.263573	0.26213	0.266231	0.264139	0.265939	0.271912	0.269122	0.264118	0.259312	0.259155	0.259211	0.258192	0.253823	0.254389	0.251154	0.248942	0.249034	0.245326	0.243869	0.241573	0.240025	0.237437	0.236511	0.233388	0.234702	0.234171	0.233552	0.234204	0.23111	0.229796	0.230947	0.229209	0.231007	0.231085	0.232446	0.233368	0.237128	0.238973
run_-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.33	0.67	0.89	1	0.89	0.67	0.33	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run_-17	0.158664	0.156495	0.154215	0.151121	0.148445	0.147069	0.146442	0.145402	0.146262	0.145317	0.145579	0.146191	0.146466	0.147769	0.149375	0.152163	0.152421	0.157085	0.157902	0.159628	0.160787	0.164352	0.167145	0.16813	0.172338	0.173882	0.177498	0.182809	0.183783	0.184025	0.183879	0.186141	0.188009	0.18994	0.189557	0.191786	0.191773	0.191812	0.193452	0.193486	0.193881	0.193969	0.194115	0.194	0.194085	0.193022	0.194884	0.195592	0.196132	0.197072	0.195951	0.195458	0.196519	0.196139	0.19758	0.197376	0.197916	0.19802	0.19987	0.200479
run_-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.33	0.67	0.89	1	0.89	0.67	0.33	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run_-9	0.135377	0.134469	0.133191	0.131577	0.130098	0.129698	0.129757	0.129585	0.131034	0.131083	0.131831	0.133196	0.134027	0.13578	0.137876	0.140983	0.141866	0.146518	0.147899	0.150181	0.151812	0.155743	0.159058	0.160445	0.165118	0.167316	0.171703	0.177863	0.17982	0.181141	0.181876	0.185094	0.187704	0.19049	0.190685	0.193548	0.193951	0.194323	0.196386	0.196845	0.19754	0.197903	0.198251	0.198368	0.198539	0.197505	0.19958	0.200377	0.200968	0.201931	0.20077	0.200223	0.201363	0.200987	0.202252	0.201611	0.201686	0.201217	0.202569	0.202766
run_stripe1	0	0	0	0	0	0	0	0	0	0.11	0.33	0.67	0.89	0.89	0.67	0.33	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run_stripe1	0.375575	0.361735	0.34974	0.3326	0.318572	0.308623	0.302258	0.293756	0.290744	0.28137	0.277953	0.272968	0.268942	0.267377	0.265852	0.267498	0.262385	0.269827	0.266091	0.263923	0.261604	0.264167	0.263973	0.261873	0.264696	0.261709	0.262275	0.266807	0.263398	0.257728	0.252389	0.251188	0.250371	0.248231	0.243395	0.242888	0.239129	0.23655	0.235755	0.231367	0.229433	0.226654	0.224716	0.221674	0.220504	0.217389	0.217806	0.216708	0.215609	0.215796	0.212757	0.211476	0.212197	0.210302	0.211452	0.211516	0.21258	0.213306	0.216227	0.217661
run_stripe3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.33	0.67	0.89	0.89	0.67	0.33	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run_stripe3	0.290761	0.280904	0.272311	0.260129	0.250159	0.243331	0.239114	0.233447	0.232188	0.226231	0.224532	0.222337	0.220467	0.220871	0.221737	0.225618	0.223539	0.23285	0.232327	0.233879	0.234656	0.241341	0.245979	0.246925	0.255863	0.257949	0.26589	0.279655	0.281446	0.280748	0.279111	0.284629	0.289327	0.293778	0.291432	0.297182	0.295976	0.295371	0.299517	0.298189	0.298724	0.298051	0.297796	0.296401	0.296154	0.292116	0.297047	0.298286	0.299038	0.301353	0.296956	0.294961	0.297943	0.296037	0.299804	0.298616	0.299778	0.299617	0.305123	0.30697
run_stripe5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.33	0.67	0.78	0.67	0.33	0.11	0	0	0	0	0	0	0	0	0
run_stripe5	0.177042	0.173625	0.170767	0.166585	0.163154	0.16059	0.158905	0.156706	0.155774	0.153389	0.152492	0.15122	0.150239	0.149891	0.149622	0.150208	0.149158	0.15129	0.150687	0.150591	0.150404	0.151671	0.152363	0.152306	0.154016	0.15408	0.155404	0.157967	0.157896	0.157263	0.156531	0.15731	0.158	0.158579	0.157851	0.158798	0.158381	0.158128	0.158829	0.158399	0.158407	0.158173	0.158053	0.157686	0.157606	0.156755	0.157708	0.157934	0.15807	0.158536	0.157643	0.157247	0.157838	0.157446	0.158285	0.158186	0.158581	0.158744	0.160056	0.160598
slp2_(-3)	1	1	1	1	1	1	1	1	1	1	1	0.89	0.67	0.33	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
slp2_(-3)	0.584063	0.552054	0.526944	0.490728	0.462203	0.440017	0.425072	0.406338	0.395612	0.375454	0.366632	0.353646	0.344123	0.338039	0.331977	0.330945	0.320814	0.329419	0.321863	0.316668	0.311921	0.314444	0.313217	0.309675	0.313994	0.309609	0.311371	0.320271	0.315781	0.307558	0.299649	0.29906	0.298914	0.296936	0.289646	0.290352	0.284917	0.281243	0.281274	0.275065	0.272631	0.268781	0.266173	0.261825	0.260243	0.255102	0.257024	0.255978	0.254791	0.255701	0.250541	0.248332	0.25009	0.247164	0.249902	0.249888	0.251906	0.253155	0.258987	0.261743
